Title,Description,DA - Manuel Collab Brand,Post Type,Post Url,Scrappé - SN Brand,Scrappé - SN Has Paid Placement,DA - Key Account,DA - LookUp - Social Network,Problème (from Data Admin - Brand),Category (from Data Admin - Brand),Manuel - Annotation Checked,Script - Annotation Checked,Manuel - Collab Commerciale,Script - Collab Commerciale,Manuel - Autres marques,Script - Autres marques,Chosen Post
No title,"Ma première en Père Noël 🎅
Je vous laisse juger mon costume CATACLYSMIQUE que @pidi_meg m’a donné 🥶
Bref la video arrive bientôt 🤣

Et évidemment joyeux Noël à la meilleure commu ❤️❤️",,GraphSidecar,instagram.com/p/DSqBjjZDaON/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Petit tournage de Noël sura chaine du frérot @michou 🎅,,GraphSidecar,instagram.com/p/DShmwTnjXkJ/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Je change de métier pour 24h et je vous emmène avec moi ! Video complète sur ma chaîne YT // @edfofficiel l collaboration commerciale,EDF,GraphVideo,instagram.com/p/DSVQ4kAjWm9/,edfofficiel,true,levraibouseuh,instagram,,Energie,false,,None,None,,,false
No title,"2ème HYROX ✅️
ft. @training.therapie",,GraphSidecar,instagram.com/p/DSP_FDVjRTY/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Je passe ENFIN mon premier muscle up !,,GraphVideo,instagram.com/p/DSDPXdWDZ2U/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,1 an 🤕,,GraphVideo,instagram.com/p/DSAmyemDUSn/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Les amis, on lance un GROS jeu concours avec @levestiaireallianz 🎉
Allianz France, partenaire mondial des Jeux Olympiques & Paralympiques, vous gâte avec 4 super lots à gagner !

🤩 Lot 1 - une télévision oled Samsung 
🕹️Lot 2 - 1 Nintendo Switch 2 + Pokemon Legendes Z-a 
🎮 Lot 3 - une Ps5 Pro 2to + Ea Sports Fc 26
🏃‍♂️ Lot 4 - une tenue complète de running Adidas comprenant une paire d’Adizero Prime X3 strung

Pour participer :
•⁠ ⁠Être abonné à @levestiaireallianz et à mon compte @levraibouseuh
•⁠ ⁠Commenter en disant quel lot vous rêvez de remporter
•⁠ ⁠Liker cette publication

Tirage au sort le 21/12 → 4 gagnants ❤️
Le règlement du concours est dispo dans la bio du @levestiaireallianz

Bonne chance à tous ! 🔥",Allianz,GraphSidecar,instagram.com/p/DR-EutmDeE8/,allianz_france,true,levraibouseuh,instagram,,Assurance,false,,None,None,,,false
No title,"Le bon touriste à Dubai 🥲
Sport / Tournage / bouffe 🤯",,GraphSidecar,instagram.com/p/DRuodTxE5rD/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,DUMP aléatoire de mes dernières semaines 🔥,,GraphSidecar,instagram.com/p/DRm72HEjapA/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,The End.,,GraphSidecar,instagram.com/p/DRSUVRgjUOo/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Nouveau drop @lockd_clothing ce soir 21h 🤯,,GraphSidecar,instagram.com/p/DRH9FcwjQoB/,,false,levraibouseuh,instagram,,,true,,None,None,,,true
No title,Je suis pas passé loin d’aller rejoindre tonton Johnny 💀,,GraphVideo,instagram.com/p/DRE6sT9jTPf/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Sacré caca 😒,,GraphVideo,instagram.com/p/DQ1yQPRjXs1/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,18🎂 déjà 😐,,GraphSidecar,instagram.com/p/DQzCu-njdzr/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Incroyable cette PGW 2025 avec @samsungfrance et surtout VOUS !

J’ai pu vous rencontrer et surtout vous affronter sur mes jeux (presque) préférés sur les nouveautés Samsung comme la tablette #GalaxyTabS11Ultra, le #GalaxyFold7 et même, mon acolyte quotidien le #GalaxyS25Ultra 😍
Bref un plaisir encore une fois pour ma 9eme PGW !

#TeamGalaxy #PlayGalaxy",SAMSUNG,GraphSidecar,instagram.com/p/DQuWpA3jbBf/,,false,levraibouseuh,instagram,,Tel,false,,None,None,,,false
No title,Remettre un prix aux @nrjmusicawards ✅️,,GraphSidecar,instagram.com/p/DQjd3AVDVNh/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"1 ou 2 pour ma soirée d'halloween 🎃
Je suis en pleine hésitation 😐",,GraphSidecar,instagram.com/p/DQZsJMdjYGT/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Mon premier HYROX avec le boss @tiboinshape 👊🏻
Ambiance de DINGUE, kiffe absolu c’etait juste incroyable comme expérience 😍",,GraphSidecar,instagram.com/p/DQRbwwDDSfQ/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,La team de bras cassés mdrrr 🤣 @xari.mp,,GraphVideo,instagram.com/p/DP_7N9LiETX/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Objectif TORTANK @inoxtag 💙,,GraphImage,instagram.com/p/DP9eZooDY6J/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Premier 20km pour ma part avec un objectif de moins de 2h et c’est franchement pas mal ! De bonnes sensations, un cardio qui suit mais les jambes c’est plus compliqué surtout arrivé KM 16 🥲
On avance petit à petit dans les objectifs et c’est ce qui compte ! 1h58 sur la montre 🙌🏻 => sur ma #GalaxyWatch8

Merci énormément à @samsungfrance pour l’opportunité car je me serai jamais inscris de moi même 😮‍💨
J’ai même pu générer une photo de moi et Joseph en mode super-héros grâce à l’option Nano Banana de google sur Gemini live et mon samsung S25 ! => #GalaxyS25 Ultra (beaucoup trop badass 🏋🏻‍♀️)
Maintenant on repart sur mon graal à moi : le sub 20 au 5km ! 🚀

#samsunghealth
#teamgalaxy",SAMSUNG,GraphSidecar,instagram.com/p/DPtkUHVjcPx/,samsungfrance,true,levraibouseuh,instagram,,Tel,false,,None,None,,,false
No title,"P2 mdr je sors de cette malédiction 😍
Quel kiffe c’était vraiment incroyable 🤌🏻
Un enorme MERCI pour tout votre soutien la team 💘",,GraphSidecar,instagram.com/p/DPbmM8rDcgu/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,❤️👊🏻,,GraphVideo,instagram.com/p/DPZY6rTjZ3Y/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"GP Explorer 3 en ligier JSP4 🏎
Trop content de faire partie de l’aventure avec la belle brochette du top 4 🤤
Ca va être compliqué mais on va aller chercher la surprise 👑",,GraphSidecar,instagram.com/p/DPZEAoxDRny/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Samedi 4 octobre sort mon propre @burgouzz 😍 Le BREIZH Burgouzz by BOUZI
Je l’ai confectionné avec soin pour vous et je peux vous assurer que vous allez vous RÉGALER 🤤
Hâte d’avoir vos retours en vrai et sur les réseaux 👊🏻

📷 @charlierogerr",Burgouzz,GraphSidecar,instagram.com/p/DPWs04uDQ51/,,false,levraibouseuh,instagram,Fast food,FOOD,false,,None,None,,,false
No title,"J’ai passé 24h dans une ville que je ne connais pas avec une voiture que je ne connais pas mais avec des gens que je connais bien mdr @thea_gs et @rose.thr .
C'était l'occasion parfaite pour se faire une idée de la Nouvelle @nissanfrance MICRA 100% électrique et j’ai vraiment kiffé 😍
Confortable, hyper silencieuse et passe-partout, c’était vraiment la voiture idéale pour découvrir Rotterdam avec les copains 🇳🇱
Publicité #Nissan #MICRA #DefyOrdinary Pour les trajets courts, privilégiez la marche ou le vélo #SeDéplacerMoinsPolluer",NISSAN,GraphVideo,instagram.com/p/DPO4QOkDZ7B/,nissanfrance,true,levraibouseuh,instagram,,Voitures,false,,None,None,,,false
No title,3 énormes machines de guerre en fait mdr,,GraphImage,instagram.com/p/DPHNa4HjZZ7/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Petit camp sportif dans le sud avec @samsungfrance pour expérimenter la nouvelle #GalaxyWatch8 😍
Belle team de winners avec @lea__pst @iciamyplant @seb_harris 👊🏻

#SamsungHealth #TeamGalaxy",SAMSUNG,GraphSidecar,instagram.com/p/DOim7uHjaJd/,,false,levraibouseuh,instagram,,Tel,false,,None,None,,,false
No title,"Training in Paris 🥊⁣
⁣
Ahead of last weekend’s highly anticipated @ufc Paris Fight Night, creator @levraibouseuh (Romain Goisbeau) stopped by the gym for a face-off (and @oakleymeta POV sparring) with French mixed martial artist and UFC middleweight fighter @imavov_nassourdine (Nassourdine Imavov). “Training with one of the greatest fighters in the world — not gonna lie, it’s very stressful,” says Romain. Later, Romain found his way to the sold-out Accor Arena where he watched Nassourdine weigh-in and then defeat his opponent for his fifth straight victory. 👏",,GraphVideo,instagram.com/p/DOgWZL1AH8W/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Petit vlog à l’UFC Fight Night avec @oakleymeta
J’ai passé une soirée de zinzin avec mon frère, c’était incroyable
@oakley @ufc
#oakleymetapartner #oakleymeta",Oakley,GraphVideo,instagram.com/p/DOWKTZojUDN/,oakleymeta,true,levraibouseuh,instagram,,Accessoires,false,,None,None,,,false
No title,"Petit DUMP totalement aléatoire de mes premiers jours de rentrée ✨️
De dans se cache mon sosie je vous laisse le trouver 🤨",,GraphSidecar,instagram.com/p/DOTcVMwjQUn/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"2025 vs 2023 😂
📸 @yanisflr_",,GraphSidecar,instagram.com/p/DN8za2zDdxP/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"DUMP 24h du Mans vélo avec la meilleure équipe du monde 😂❤️
Un grand merci à @redbullfrance",,GraphSidecar,instagram.com/p/DNvoF1vWiel/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Concours spécial ! Bouzi, le grand gagnant de notre ‘Tombe Pas à l’Eau Challenge’ vous offre une carte cadeau de 1000€ !
Et en bonus, pour vous régaler, Mel et moi (Charles) on vous en offre une 2ème ! Pour participer et tenter de gagner l’une des 2 cartes cadeaux de 1000€, c’est simple : 
- abonne-toi à nos 3 comptes
@melaniebuffetaud 
@charlespoujade 
@levraibouseuh 
- like ce post
- tag un pote en commentaire
Tirage au sort le 31 août !
Bonne chance à tous ! 🎉",,GraphSidecar,instagram.com/p/DNu0_gpWvgf/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Petit shooting avec mon gros bébé merci encore au boss @gueulesdelyonnais pour les photos 😍,,GraphSidecar,instagram.com/p/DNn2242N_35/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Il va beaucoup trop vite ce chien 🥲,,GraphVideo,instagram.com/p/DNQD3EttQWc/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Un rêve de gosse qui se réalise j’ai l'impression 😍 Ce soir je suis à Fort Boyard à 21h sur France 2 👊🏻,,GraphImage,instagram.com/p/DNIz8hltJde/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Petit retour d’expérience sur le #GalaxyExperience Space @samsungfrance

J’ai eu la chance de vous rencontrer, de partager un super moment avec vous, et même de vous affronter sur un simulateur, sur le circuit Bugatti  en F4 🏎 Et franchement, la plupart d’entre vous êtes meilleurs que moi 😭
 
Bref, je me suis régalé. Merci @samsungfrance pour cette belle expérience et merci à ma commu d’avoir jouer le jeu 💪🏻 #TeamGalaxy",SAMSUNG,GraphSidecar,instagram.com/p/DNDtDQVNWXX/,,false,levraibouseuh,instagram,,Tel,false,,None,None,,,false
No title,DUMP 2 jours📍La Rochelle,,GraphSidecar,instagram.com/p/DNBb4_RtNSr/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Mon hippopotame 🦛
.
.
.
📸 @pidi_meg",,GraphSidecar,instagram.com/p/DM8H2MNNKLc/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"81 et 31 🎂
👵🏻🧒🏻",,GraphSidecar,instagram.com/p/DMnEu-bMq8l/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Refresh 🥲,,GraphSidecar,instagram.com/p/DMa2sQUtkMY/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"''Autour de la Rance'' dispo sur YouTube les amis 😍
Ma propre course de vélo, chez moi en Bretagne, avec des potes de YouTube et surtout une communauté incroyable venue relever le défi 🚴‍♀️🚴‍♂️

📸 @clotildebphotographie et @b.alsim",,GraphSidecar,instagram.com/p/DMSLNsBNcK-/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"J’ai organisé ma propre course de vélo et c’est dispo ce samedi 19 juillet 🤗
On a rejoint Dinard en partant de Saint Malo en longeant La Rance et c'était pas qu'une partie de plaisir 🤧
Hâte 🕰
Et merci @ekoicycling pour les tenues masterclass 🤘",Ekoï,GraphVideo,instagram.com/p/DMNzPyNteP1/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"CONCOURS 🎁

Je vous fais gagner ce tout nouveau moniteur gaming TCL x GENTLEMATES 😍
Pour vous donner plus d’infos on est sur un écran QD-Mini LED 7ème gen, 300Hz, 1ms de temps de réponse, +1milliard de couleurs bref une petite pépite pour de la performance 😋

Pour tenter de le gagner c’est simple 👇
Follow @tclfrance + moi
Like ce post ❤️
Bonne chance ☘️

#Concours #TCL #M8WIN",TCL,GraphVideo,instagram.com/p/DMLK0S7NGwo/,,false,levraibouseuh,instagram,,Informatique,false,,None,None,,,false
No title,"Petit résumé de ce week-end Redbull 400 à Courchevel 💙
Finisher en solo et relais, expérience de dingue avec une découverte de nouvelles sensations 🥲
L’été continue 🌞",,GraphSidecar,instagram.com/p/DMFjRYTNZeO/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,L’été continue chez @lockd_clothing et on vous propose ces petites masterclass des familles des ce soir 21h sur le site (lien en bio) 🫠🌞,,GraphSidecar,instagram.com/p/DMBFrb9NGKk/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Petit DUMP de l’aprem SPIKEBALL de @pa.domingo avec la meilleure mate @tatianaa_tv (c fo)
Vive l’été bordel 🌞
.
.
.
📸 @smorcl",,GraphSidecar,instagram.com/p/DL785Ugtvgn/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Je profite du #GalaxyUnpacked de @samsungfrance pour vous dire que je deviens ambassadeur de la marque 😍 et évidemment je me dois de vous présenter les nouvelles petites merveilles 👋

J'ai déjà adopté le nouveau Galaxy Z Fold 7 et la Galaxy Watch 8 Classic pour optimiser à fond mes séances de sport 🤤

#TeamGalaxy",SAMSUNG,GraphSidecar,instagram.com/p/DL4-No1t17q/,samsungfrance,true,levraibouseuh,instagram,,Tel,false,,None,None,,,false
No title,Le frérot est bachelier 👏🏼,,GraphSidecar,instagram.com/p/DLroLb8tc3t/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"DUMP de ma dernière semaine 🏋🏻
1. En féfé
2. Selfie avec celui qui a pris tout mes points
3. Grosse chiasse dans le train
4. Tournage en famille mdr
5. Natty ou dopé à votre avis ?
6. Tournage pour la Boss
7. Uly content
8. Ma nouvelle carrière 🏀
9. Uly encore content
10. Plage du débarquement
11. Uly pas content",,GraphSidecar,instagram.com/p/DLpyodvNmgZ/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"On l’a fait ! 🇫🇷
Grâce à vous, la team France a remporté la chasse au trésor #LesBossDeLaVille face à nos voisins italiens 🇮🇹
Un grand bravo à #MobilizeDuo, la vraie star de cette opération, la nouvelle micro citadine électrique de Mobilize qui nous a accompagnés tout au long de cette aventure !
Voici un petit récap en vidéo des temps forts de cette journée de folie !
Vous étiez au rendez-vous, et si vous avez manqué le live… pas de panique : le replay est dispo sur la chaîne Twitch de Lebouseuh !

Collaboration commerciale",MOBILIZE,GraphVideo,instagram.com/p/DLh9fOBtUBP/,mobilize_fr,true,levraibouseuh,instagram,,Voitures,false,,None,None,,,false
No title,"[CONCOURS] ✨ Avec le #GalaxyS25Ultra les possibilités sont infinies... Avec Romain, on vous fait gagner un stage de pilotage en F4 ! 😍
Pour ça il te suffit d'identifier en commentaire la personne qui t'accompagnera dans cette aventure + #ExploreGalaxy
⬅️ Alors tu seras peut être sélectionné pour vivre cette expérience unique sur le circuit le plus proche de chez toi 😉
 
Jeu concours disponible entre le 25/06 et le 06/07

Collaboration commerciale @samsungfrance #TeamGalaxy",SAMSUNG,GraphVideo,instagram.com/p/DLVESPaNm7d/,,false,levraibouseuh,instagram,,Tel,false,,None,None,,,false
No title,"DUMP de ces dernières semaines Juin 2025
1. J’essaye le skin d’Uly
2. Uly juste après l’opération des ligaments 
3. 🤫
4. Un pouce étrange
5. Les caprices de Uly mdr
6. Première manucure
7. Finale Roland Garros avec le frérot 
8. 🤤
9. Couverture de magasine playboy
10. Mon repas du midi h24
11. Training Vélo
12. Éclatage de bide
13. Basket 🏀 
14. Muscuuuuule
15. Mignonerie 
16. Souriez vous êtes flashé",,GraphSidecar,instagram.com/p/DLMrYqLNk0n/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"JEU CONCOURS – 1 micro citadine à gagner avec @mobilize_fr r ! 🇫🇷🇮🇹

Vous nous avez aidé avec @kaatsup à remporter la chasse au trésor face à l’équipe italienne dans Paris… maintenant, c’est à mon tour de vous remercier !
Avec @mobilize_fr , on vous fait gagner un véhicule MOBILIZE DUO 45 NEO (permis AM) 🧡

Pour participer :
Suis mon compte + @mobilize_fr 
Commente en taguant la personne avec qui tu partirais à l’aventure en DUO !

Vous avez 7 jours pour participer
Ouvert à la France & l’Italie
Lien du règlement en commentaire.

Bonne chance à tous 🍀
Collaboration commerciale",MOBILIZE,GraphSidecar,instagram.com/p/DLAmmzbNw8K/,mobilize_fr,true,levraibouseuh,instagram,,Voitures,false,,None,None,,,false
